model,triad_id,arm,p_target,p_competitor,p_decoy,p_target_cond_tc,tc_price_premium_pct,tc_rating_adv,dt_price_premium_pct,td_rating_adv
GPT-5-2,55,baseline,1,0,0,1,0.08545797922568454,12,NA,NA
GPT-5-2,55,treatment,1,0,0,1,0.08545797922568454,12,0.5076120052196607,3
GPT-5-2,56,baseline,1,0,0,1,0.20137362637362632,12,NA,NA
GPT-5-2,56,treatment,0,1,0,0,0.20137362637362632,12,0.11959753029956562,4
GPT-5-2,57,baseline,0,1,0,0,0.2133882595262616,20,NA,NA
GPT-5-2,57,treatment,1,0,0,1,0.2133882595262616,20,0.0736717025971822,7
GPT-5-2,58,baseline,0,1,0,0,0.10019841269841268,33,NA,NA
GPT-5-2,58,treatment,1,0,0,1,0.10019841269841268,33,0.1722272317403066,4
GPT-5-2,59,baseline,1,0,0,1,0.16317626527050608,22,NA,NA
GPT-5-2,59,treatment,1,0,0,1,0.16317626527050608,22,0.1092773193298324,4
GPT-5-2,60,baseline,1,0,0,1,0.290285049447353,18,NA,NA
GPT-5-2,60,treatment,0,0,1,NA,0.290285049447353,18,0.1722272317403066,4
GPT-5-2,61,baseline,1,0,0,1,0.08510638297872349,6,NA,NA
GPT-5-2,61,treatment,1,0,0,1,0.08510638297872349,6,0.06617647058823534,3
GPT-5-2,62,baseline,1,0,0,1,0.15377957299480685,13,NA,NA
GPT-5-2,62,treatment,1,0,0,1,0.15377957299480685,13,0.1092773193298324,4
GPT-5-2,63,baseline,1,0,0,1,0.19676064787042577,5,NA,NA
GPT-5-2,63,treatment,1,0,0,1,0.19676064787042577,5,0.8671679197994988,3
GPT-5-2,64,baseline,1,0,0,1,0.12672521957340033,12,NA,NA
GPT-5-2,64,treatment,1,0,0,1,0.12672521957340033,12,0.3485523385300667,4
GPT-5-2,65,baseline,1,0,0,1,0.2987012987012987,27,NA,NA
GPT-5-2,65,treatment,1,0,0,1,0.2987012987012987,27,0.16874999999999996,4
GPT-5-2,66,baseline,1,0,0,1,0.17975937721160656,8,NA,NA
GPT-5-2,66,treatment,1,0,0,1,0.17975937721160656,8,0.05998800239952009,3
GPT-5-2,67,baseline,1,0,0,1,0.1516070345664039,20,NA,NA
GPT-5-2,67,treatment,1,0,0,1,0.1516070345664039,20,0.4739336492890996,4
GPT-5-2,68,treatment,0,0,1,NA,0.10078277886497056,20,0.2755555555555555,3
GPT-5-2,69,baseline,1,0,0,1,0.28214171208720745,10,NA,NA
GPT-5-2,69,treatment,1,0,0,1,0.28214171208720745,10,0.12478119529882456,5
GPT-5-2,70,baseline,1,0,0,1,0.09500000000000004,7,NA,NA
GPT-5-2,70,treatment,0,1,0,0,0.09500000000000004,7,0.2537508153946509,5
GPT-5-2,71,baseline,1,0,0,1,0.17593198168737748,32,NA,NA
GPT-5-2,71,treatment,1,0,0,1,0.17593198168737748,32,0.1117908787541712,3
GPT-5-2,72,baseline,1,0,0,1,0.08825910931174089,9,NA,NA
GPT-5-2,72,treatment,0,0,1,NA,0.08825910931174089,9,0.09895833333333334,4
GPT-5-2,73,baseline,1,0,0,1,0.17314930991217062,6,NA,NA
GPT-5-2,73,treatment,1,0,0,1,0.17314930991217062,6,0.05775401069518726,3
GPT-5-2,74,baseline,1,0,0,1,0.22747952684258416,13,NA,NA
GPT-5-2,74,treatment,1,0,0,1,0.22747952684258416,13,0.32097850259451444,3
GPT-5-2,75,baseline,0,1,0,0,0.2077852348993289,25,NA,NA
GPT-5-2,75,treatment,1,0,0,1,0.2077852348993289,25,0.04667703934207604,10
GPT-5-2,76,baseline,1,0,0,1,0.0910910910910911,13,NA,NA
GPT-5-2,76,treatment,1,0,0,1,0.0910910910910911,13,0.23761467889908255,3
GPT-5-2,77,baseline,1,0,0,1,0.14479166666666674,12,NA,NA
GPT-5-2,77,treatment,1,0,0,1,0.14479166666666674,12,0.18198362147406733,4
GPT-5-2,78,baseline,1,0,0,1,0.2445531347265451,18,NA,NA
GPT-5-2,78,treatment,1,0,0,1,0.2445531347265451,18,0.167202572347267,5
GPT-5-2,79,baseline,1,0,0,1,0.25012506253126565,30,NA,NA
GPT-5-2,79,treatment,1,0,0,1,0.25012506253126565,30,0.3201280512204884,4
GPT-5-2,80,baseline,1,0,0,1,0.1151481274455002,5,NA,NA
GPT-5-2,80,treatment,1,0,0,1,0.1151481274455002,5,0.8671679197994988,3
GPT-5-2,81,baseline,1,0,0,1,0.2748466257668712,18,NA,NA
GPT-5-2,81,treatment,1,0,0,1,0.2748466257668712,18,0.5146775745909529,10
GPT-5-2,82,baseline,1,0,0,1,0.27583367641004525,10,NA,NA
GPT-5-2,82,treatment,1,0,0,1,0.27583367641004525,10,0.26072926750564707,4
GPT-5-2,83,baseline,1,0,0,1,0.2938311688311688,17,NA,NA
GPT-5-2,83,treatment,1,0,0,1,0.2938311688311688,17,0.6248431618569635,4
GPT-5-2,84,baseline,1,0,0,1,0.14028056112224452,12,NA,NA
GPT-5-2,84,treatment,1,0,0,1,0.14028056112224452,12,0.876977152899824,3
GPT-5-2,85,baseline,1,0,0,1,0.24875000000000003,18,NA,NA
GPT-5-2,85,treatment,1,0,0,1,0.24875000000000003,18,0.5005005005005005,3
GPT-5-2,86,baseline,1,0,0,1,0.1795727636849133,5,NA,NA
GPT-5-2,86,treatment,1,0,0,1,0.1795727636849133,5,0.21618562535370664,3
GPT-5-2,87,baseline,1,0,0,1,0.1508852963818321,35,NA,NA
GPT-5-2,87,treatment,1,0,0,1,0.1508852963818321,35,0.33712374581939797,3
GPT-5-2,88,baseline,1,0,0,1,0.2840675174969124,18,NA,NA
GPT-5-2,88,treatment,1,0,0,1,0.2840675174969124,18,0.3453029817249118,5
GPT-5-2,89,baseline,1,0,0,1,0.2142857142857143,27,NA,NA
GPT-5-2,89,treatment,1,0,0,1,0.2142857142857143,27,0.5006257822277848,4
GPT-5-2,90,baseline,1,0,0,1,0.12627986348122866,18,NA,NA
GPT-5-2,90,treatment,1,0,0,1,0.12627986348122866,18,0.07186147186147186,5
GPT-5-2,91,baseline,1,0,0,1,0.19692307692307687,30,NA,NA
GPT-5-2,91,treatment,1,0,0,1,0.19692307692307687,30,0.07583547557840624,3
GPT-5-2,92,baseline,1,0,0,1,0.17540106951871665,24,NA,NA
GPT-5-2,92,treatment,0,1,0,0,0.17540106951871665,24,0.30573248407643305,3
GPT-5-2,93,baseline,1,0,0,1,0.12507817385866157,17,NA,NA
GPT-5-2,93,treatment,0,0,1,NA,0.12507817385866157,17,0.22290161200667047,4
GPT-5-2,94,baseline,1,0,0,1,0.22234574763757645,16,NA,NA
GPT-5-2,94,treatment,1,0,0,1,0.22234574763757645,16,0.2660300136425649,3
GPT-5-2,95,baseline,1,0,0,1,0.10233766233766228,20,NA,NA
GPT-5-2,95,treatment,0,0,1,NA,0.10233766233766228,20,0.28817153628652226,5
GPT-5-2,96,baseline,1,0,0,1,0.13590909090909084,35,NA,NA
GPT-5-2,96,treatment,1,0,0,1,0.13590909090909084,35,0.19847939175670273,3
GPT-5-2,97,baseline,1,0,0,1,0.1486086441681467,12,NA,NA
GPT-5-2,97,treatment,1,0,0,1,0.1486086441681467,12,0.28814432989690725,5
GPT-5-2,98,baseline,1,0,0,1,0.2695942190105615,23,NA,NA
GPT-5-2,98,treatment,1,0,0,1,0.2695942190105615,23,0.0941330998248686,3
GPT-5-2,99,baseline,1,0,0,1,0.15236629472874186,12,NA,NA
GPT-5-2,99,treatment,1,0,0,1,0.15236629472874186,12,0.16293823038397326,4
GPT-5-2,100,baseline,1,0,0,1,0.09888698630136997,13,NA,NA
GPT-5-2,100,treatment,1,0,0,1,0.09888698630136997,13,0.09388391118036604,3
GPT-5-2,101,baseline,1,0,0,1,0.231442869057548,13,NA,NA
GPT-5-2,101,treatment,1,0,0,1,0.231442869057548,13,0.0833051134439552,4
GPT-5-2,102,baseline,1,0,0,1,0.12724434035909438,31,NA,NA
GPT-5-2,102,treatment,1,0,0,1,0.12724434035909438,31,0.5235457063711911,3
GPT-5-2,103,baseline,1,0,0,1,0.08698999230177051,23,NA,NA
GPT-5-2,103,treatment,1,0,0,1,0.08698999230177051,23,0.09135977337110487,3
GPT-5-2,104,baseline,1,0,0,1,0.2031168831168831,35,NA,NA
GPT-5-2,104,treatment,1,0,0,1,0.2031168831168831,35,0.12651122625215888,3
GPT-5-2,105,baseline,1,0,0,1,0.19264214046822736,5,NA,NA
GPT-5-2,105,treatment,1,0,0,1,0.19264214046822736,5,0.15395401009534498,3
GPT-5-2,106,baseline,1,0,0,1,0.12741312741312744,15,NA,NA
GPT-5-2,106,treatment,1,0,0,1,0.12741312741312744,15,0.09246575342465752,3
GPT-5-2,107,baseline,1,0,0,1,0.2240691489361703,6,NA,NA
GPT-5-2,107,treatment,1,0,0,1,0.2240691489361703,6,0.08147745790331341,3
GPT-5-2,108,baseline,1,0,0,1,0.18561001042752864,19,NA,NA
GPT-5-2,108,treatment,1,0,0,1,0.18561001042752864,19,0.17985927880386984,5
GPT-5-2,109,baseline,1,0,0,1,0.28523769808173477,22,NA,NA
GPT-5-2,109,treatment,1,0,0,1,0.28523769808173477,22,0.15444516547696294,3
GPT-5-2,110,baseline,1,0,0,1,0.09312638580931262,20,NA,NA
GPT-5-2,110,treatment,1,0,0,1,0.09312638580931262,20,0.6896551724137931,3
GPT-5-2,111,baseline,1,0,0,1,0.23858615611192932,12,NA,NA
GPT-5-2,111,treatment,0,1,0,0,0.23858615611192932,12,0.24494649227110588,5
GPT-5-2,112,baseline,1,0,0,1,0.27478753541076495,7,NA,NA
GPT-5-2,112,treatment,1,0,0,1,0.27478753541076495,7,0.3666666666666667,3
GPT-5-2,113,baseline,1,0,0,1,0.0954118873826904,5,NA,NA
GPT-5-2,113,treatment,1,0,0,1,0.0954118873826904,5,0.18967158495954303,3
GPT-5-2,114,baseline,1,0,0,1,0.27674294837679614,13,NA,NA
GPT-5-2,114,treatment,1,0,0,1,0.27674294837679614,13,0.6048353480616925,7
GPT-5-2,115,baseline,1,0,0,1,0.08078602620087338,10,NA,NA
GPT-5-2,115,treatment,0,0,1,NA,0.08078602620087338,10,0.2626262626262626,4
GPT-5-2,116,baseline,1,0,0,1,0.2726628895184136,18,NA,NA
GPT-5-2,116,treatment,1,0,0,1,0.2726628895184136,18,0.0573177518085699,3
GPT-5-2,117,baseline,1,0,0,1,0.2551481667503766,30,NA,NA
GPT-5-2,117,treatment,0,0,1,NA,0.2551481667503766,30,0.19847939175670273,3
GPT-5-2,118,baseline,1,0,0,1,0.12314606741573028,27,NA,NA
GPT-5-2,118,treatment,1,0,0,1,0.12314606741573028,27,0.19847939175670273,3
GPT-5-2,119,baseline,1,0,0,1,0.1511102747459541,30,NA,NA
GPT-5-2,119,treatment,1,0,0,1,0.1511102747459541,30,0.06179499754781757,7
GPT-5-2,120,baseline,1,0,0,1,0.2321675558190081,32,NA,NA
GPT-5-2,120,treatment,1,0,0,1,0.2321675558190081,32,0.07889672867222582,5
GPT-5-2,121,baseline,1,0,0,1,0.13590909090909084,17,NA,NA
GPT-5-2,121,treatment,1,0,0,1,0.13590909090909084,17,0.33653461384553823,4
GPT-5-2,122,baseline,1,0,0,1,0.1384965831435079,32,NA,NA
GPT-5-2,122,treatment,1,0,0,1,0.1384965831435079,32,0.33653461384553823,4
GPT-5-2,123,baseline,1,0,0,1,0.09406392694063938,20,NA,NA
GPT-5-2,123,treatment,1,0,0,1,0.09406392694063938,20,0.4090150250417361,5
GPT-5-2,124,baseline,1,0,0,1,0.26871552403467314,30,NA,NA
GPT-5-2,125,baseline,1,0,0,1,0.17078052034689797,11,NA,NA
GPT-5-2,125,treatment,1,0,0,1,0.17078052034689797,11,0.09116809116809103,3
GPT-5-2,126,baseline,1,0,0,1,0.0873915943962642,31,NA,NA
GPT-5-2,126,treatment,1,0,0,1,0.0873915943962642,31,0.16503067484662562,3
GPT-5-2,127,baseline,1,0,0,1,0.26064227035100807,23,NA,NA
GPT-5-2,127,treatment,1,0,0,1,0.26064227035100807,23,0.12499999999999996,5
GPT-5-2,128,baseline,1,0,0,1,0.21682464454976305,15,NA,NA
GPT-5-2,128,treatment,1,0,0,1,0.21682464454976305,15,0.1484907497565726,3
GPT-5-2,129,baseline,1,0,0,1,0.20571428571428568,35,NA,NA
GPT-5-2,129,treatment,1,0,0,1,0.20571428571428568,35,0.12499999999999996,5
GPT-5-2,130,baseline,1,0,0,1,0.158322903629537,24,NA,NA
GPT-5-2,130,treatment,1,0,0,1,0.158322903629537,24,0.2744462452728254,3
GPT-5-2,131,baseline,1,0,0,1,0.15811784654514627,10,NA,NA
GPT-5-2,131,treatment,1,0,0,1,0.15811784654514627,10,0.3557833089311859,8
GPT-5-2,132,baseline,1,0,0,1,0.2668445630420279,8,NA,NA
GPT-5-2,132,treatment,1,0,0,1,0.2668445630420279,8,0.16798314902580314,3
GPT-5-2,133,baseline,1,0,0,1,0.25548726953467954,19,NA,NA
GPT-5-2,133,treatment,1,0,0,1,0.25548726953467954,19,0.395104895104895,4
GPT-5-2,134,baseline,1,0,0,1,0.23482321547698473,11,NA,NA
GPT-5-2,134,treatment,1,0,0,1,0.23482321547698473,11,0.2744462452728254,3
GPT-5-2,135,baseline,1,0,0,1,0.15904821540388234,15,NA,NA
GPT-5-2,135,treatment,1,0,0,1,0.15904821540388234,15,0.2744462452728254,3
GPT-5-2,136,baseline,1,0,0,1,0.2173263629574309,21,NA,NA
GPT-5-2,136,treatment,1,0,0,1,0.2173263629574309,21,0.16503067484662562,3
GPT-5-2,137,baseline,1,0,0,1,0.28854961832061066,27,NA,NA
GPT-5-2,137,treatment,1,0,0,1,0.28854961832061066,27,0.12499999999999996,5
GPT-5-2,138,baseline,1,0,0,1,0.15396458814472672,15,NA,NA
GPT-5-2,138,treatment,1,0,0,1,0.15396458814472672,15,0.06537691794529689,4
GPT-5-2,139,baseline,1,0,0,1,0.08666666666666671,13,NA,NA
GPT-5-2,139,treatment,1,0,0,1,0.08666666666666671,13,0.16503067484662562,3
GPT-5-2,140,baseline,1,0,0,1,0.15396458814472672,13,NA,NA
GPT-5-2,140,treatment,1,0,0,1,0.15396458814472672,13,0.2008005336891261,5
GPT-5-2,141,baseline,1,0,0,1,0.224075416968818,35,NA,NA
GPT-5-2,141,treatment,1,0,0,1,0.224075416968818,35,0.12499999999999996,5
GPT-5-2,142,baseline,1,0,0,1,0.14071428571428576,18,NA,NA
GPT-5-2,142,treatment,1,0,0,1,0.14071428571428576,18,0.1271133375078271,3
GPT-5-2,144,baseline,1,0,0,1,0.26064227035100807,6,NA,NA
GPT-5-2,144,treatment,1,0,0,1,0.26064227035100807,6,0.066350710900474,3
GPT-5-2,145,baseline,1,0,0,1,0.1000891000891,30,NA,NA
GPT-5-2,145,treatment,1,0,0,1,0.1000891000891,30,0.09638228941684666,12
GPT-5-2,146,baseline,1,0,0,1,0.15881073241479343,9,NA,NA
GPT-5-2,146,treatment,1,0,0,1,0.15881073241479343,9,0.6752190237797245,9
GPT-5-2,147,baseline,1,0,0,1,0.14142857142857146,35,NA,NA
GPT-5-2,147,treatment,1,0,0,1,0.14142857142857146,35,0.2515644555694618,3
GPT-5-2,148,baseline,1,0,0,1,0.15473441108545033,13,NA,NA
GPT-5-2,148,treatment,1,0,0,1,0.15473441108545033,13,0.2,5
GPT-5-2,150,baseline,1,0,0,1,0.2668445630420279,23,NA,NA
GPT-5-2,150,treatment,1,0,0,1,0.2668445630420279,23,0.05265929436545551,3
GPT-5-2,151,baseline,0,1,0,0,0.23482321547698473,13,NA,NA
GPT-5-2,151,treatment,1,0,0,1,0.23482321547698473,13,0.2744462452728254,3
GPT-5-2,152,baseline,1,0,0,1,0.0870195794053663,20,NA,NA
GPT-5-2,152,treatment,1,0,0,1,0.0870195794053663,20,0.2008005336891261,5
GPT-5-2,153,treatment,0,1,0,0,0.22364937738994023,12,0.11858974358974358,4
GPT-5-2,154,baseline,1,0,0,1,0.2503128911138923,33,NA,NA
GPT-5-2,154,treatment,1,0,0,1,0.2503128911138923,33,0.05585585585585583,4
GPT-5-2,155,baseline,1,0,0,1,0.2406876790830945,12,NA,NA
GPT-5-2,155,treatment,1,0,0,1,0.2406876790830945,12,0.148960739030023,3
GPT-5-2,156,baseline,1,0,0,1,0.2372223420314859,18,NA,NA
GPT-5-2,156,treatment,1,0,0,1,0.2372223420314859,18,0.5678926268084366,3
GPT-5-2,157,baseline,1,0,0,1,0.18773466833541927,17,NA,NA
GPT-5-2,157,treatment,1,0,0,1,0.18773466833541927,17,0.05268703898840884,3
GPT-5-2,158,baseline,1,0,0,1,0.18928571428571436,18,NA,NA
GPT-5-2,158,treatment,1,0,0,1,0.18928571428571436,18,0.05585585585585583,4
GPT-5-2,159,baseline,1,0,0,1,0.27382492453643803,17,NA,NA
GPT-5-2,159,treatment,1,0,0,1,0.27382492453643803,17,0.7853757616790793,5
GPT-5-2,160,baseline,1,0,0,1,0.1939076318375369,7,NA,NA
GPT-5-2,160,treatment,1,0,0,1,0.1939076318375369,7,0.4469135802469135,3
GPT-5-2,161,baseline,1,0,0,1,0.2503128911138923,24,NA,NA
GPT-5-2,161,treatment,1,0,0,1,0.2503128911138923,24,0.05585585585585583,4
GPT-5-2,162,baseline,1,0,0,1,0.09348137535816615,20,NA,NA
GPT-5-2,162,treatment,1,0,0,1,0.09348137535816615,20,0.37143792990501134,3
GPT-5-2,163,baseline,1,0,0,1,0.15864892528147398,20,NA,NA
GPT-5-2,163,treatment,1,0,0,1,0.15864892528147398,20,0.30477031802120136,4
GPT-5-2,164,baseline,1,0,0,1,0.23177366702937985,26,NA,NA
GPT-5-2,164,treatment,1,0,0,1,0.23177366702937985,26,0.30477031802120136,4
GPT-5-2,165,baseline,1,0,0,1,0.15501519756838908,13,NA,NA
GPT-5-2,165,treatment,1,0,0,1,0.15501519756838908,13,0.18505942275042445,5
GPT-5-2,167,baseline,1,0,0,1,0.09404761904761912,12,NA,NA
GPT-5-2,167,treatment,1,0,0,1,0.09404761904761912,12,0.15277475516866149,3
GPT-5-2,168,baseline,1,0,0,1,0.2550251256281409,19,NA,NA
GPT-5-2,168,treatment,1,0,0,1,0.2550251256281409,19,0.05585585585585583,4
GPT-5-2,169,baseline,1,0,0,1,0.1850334267845591,11,NA,NA
GPT-5-2,169,treatment,1,0,0,1,0.1850334267845591,11,0.7288444040036396,3
GPT-5-2,170,treatment,1,0,0,1,0.18517786561264815,33,0.10050580845978556,11
GPT-5-2,171,baseline,1,0,0,1,0.11358574610244998,33,NA,NA
GPT-5-2,171,treatment,1,0,0,1,0.11358574610244998,33,0.11088888888888894,3
GPT-5-2,172,baseline,1,0,0,1,0.12251148545176103,27,NA,NA
GPT-5-2,172,treatment,1,0,0,1,0.12251148545176103,27,0.4915870850386539,5
GPT-5-2,173,baseline,1,0,0,1,0.20100100100100096,26,NA,NA
GPT-5-2,173,treatment,1,0,0,1,0.20100100100100096,26,0.3168861476912818,11
GPT-5-2,174,baseline,1,0,0,1,0.20100100100100096,6,NA,NA
GPT-5-2,174,treatment,1,0,0,1,0.20100100100100096,6,0.6334389064844139,3
GPT-5-2,175,baseline,1,0,0,1,0.25069483046136753,21,NA,NA
GPT-5-2,175,treatment,1,0,0,1,0.25069483046136753,21,0.11088888888888894,3
GPT-5-2,176,baseline,1,0,0,1,0.25574272588055136,5,NA,NA
GPT-5-2,176,treatment,1,0,0,1,0.25574272588055136,5,0.625609756097561,3
GPT-5-2,179,baseline,1,0,0,1,0.22917831190609267,29,NA,NA
GPT-5-2,179,treatment,1,0,0,1,0.22917831190609267,29,0.4915870850386539,5
GPT-5-2,180,baseline,1,0,0,1,0.17085773337926283,33,NA,NA
GPT-5-2,180,treatment,1,0,0,1,0.17085773337926283,33,0.3239187996469549,7
GPT-5-2,181,baseline,1,0,0,1,0.11285425101214558,14,NA,NA
GPT-5-2,181,treatment,1,0,0,1,0.11285425101214558,14,0.4915870850386539,5
GPT-5-2,182,baseline,1,0,0,1,0.09619084263178146,16,NA,NA
GPT-5-2,182,treatment,1,0,0,1,0.09619084263178146,16,0.1930501930501932,7
GPT-5-2,184,baseline,1,0,0,1,0.1629169899146625,20,NA,NA
GPT-5-2,184,treatment,1,0,0,1,0.1629169899146625,20,0.3335557038025349,4
GPT-5-2,185,baseline,1,0,0,1,0.14295925661186562,32,NA,NA
GPT-5-2,185,treatment,1,0,0,1,0.14295925661186562,32,0.06253908692933072,7
GPT-5-2,186,baseline,1,0,0,1,0.10005002501250626,33,NA,NA
GPT-5-2,186,treatment,1,0,0,1,0.10005002501250626,33,0.6366530241018646,5
GPT-5-2,188,baseline,1,0,0,1,0.1539053482108503,15,NA,NA
GPT-5-2,188,treatment,1,0,0,1,0.1539053482108503,15,0.2000666888962989,7
GPT-5-2,189,baseline,1,0,0,1,0.24958333333333327,32,NA,NA
GPT-5-2,189,treatment,1,0,0,1,0.24958333333333327,32,0.13337779259753263,5
GPT-5-2,192,treatment,0,0,1,NA,0.1868566904196357,10,0.4669779853235489,5
GPT-5-2,193,baseline,1,0,0,1,0.2501563477173232,25,NA,NA
GPT-5-2,193,treatment,1,0,0,1,0.2501563477173232,25,0.5002501250625313,4
GPT-5-2,194,baseline,1,0,0,1,0.08837614279494999,29,NA,NA
GPT-5-2,194,treatment,1,0,0,1,0.08837614279494999,29,0.4396000000000001,5
GPT-5-2,196,baseline,1,0,0,1,0.2503473186996387,10,NA,NA
GPT-5-2,196,treatment,1,0,0,1,0.2503473186996387,10,0.11088888888888894,3
GPT-5-2,197,baseline,1,0,0,1,0.09369789929976656,19,NA,NA
GPT-5-2,197,treatment,1,0,0,1,0.09369789929976656,19,0.3719512195121952,4
GPT-5-2,198,treatment,1,0,0,1,0.24958333333333327,35,0.13337779259753263,8
GPT-5-2,199,baseline,1,0,0,1,0.1500750375187594,33,NA,NA
GPT-5-2,199,treatment,1,0,0,1,0.1500750375187594,33,0.3044802087864289,7
GPT-5-2,200,baseline,1,0,0,1,0.08573878250928836,20,NA,NA
GPT-5-2,200,treatment,1,0,0,1,0.08573878250928836,20,0.24559094498552245,10
GPT-5-2,201,baseline,1,0,0,1,0.176678445229682,5,NA,NA
GPT-5-2,201,treatment,1,0,0,1,0.176678445229682,5,0.23618618618618625,3
GPT-5-2,202,baseline,1,0,0,1,0.24181338776898875,10,NA,NA
GPT-5-2,202,treatment,1,0,0,1,0.24181338776898875,10,0.0502283105022831,3
GPT-5-2,203,baseline,1,0,0,1,0.215775075987842,12,NA,NA
GPT-5-2,203,treatment,1,0,0,1,0.215775075987842,12,0.1975299382484562,4
GPT-5-2,204,baseline,1,0,0,1,0.16806722689075632,8,NA,NA
GPT-5-2,204,treatment,1,0,0,1,0.16806722689075632,8,0.22294964028776984,3
GPT-5-2,206,baseline,1,0,0,1,0.13404780130985805,18,NA,NA
GPT-5-2,206,treatment,1,0,0,1,0.13404780130985805,18,0.1975299382484562,4
GPT-5-2,207,baseline,0,1,0,0,0.17118024094768278,8,NA,NA
GPT-5-2,207,treatment,1,0,0,1,0.17118024094768278,8,0.07163323782234957,3
GPT-5-2,208,baseline,1,0,0,1,0.2035365853658536,22,NA,NA
GPT-5-2,208,treatment,1,0,0,1,0.2035365853658536,22,0.3871719525787821,5
GPT-5-2,209,baseline,1,0,0,1,0.2000235321802565,10,NA,NA
GPT-5-2,209,treatment,1,0,0,1,0.2000235321802565,10,0.4706343759192079,10
GPT-5-2,210,baseline,1,0,0,1,0.1279613215149073,16,NA,NA
GPT-5-2,210,treatment,0,0,1,NA,0.1279613215149073,16,0.21431633090441493,5
GPT-5-2,211,baseline,1,0,0,1,0.1908138597904916,32,NA,NA
GPT-5-2,211,treatment,1,0,0,1,0.1908138597904916,32,0.2024631208553254,7
GPT-5-2,213,baseline,1,0,0,1,0.27005036807438987,20,NA,NA
GPT-5-2,213,treatment,0,1,0,0,0.27005036807438987,20,0.09670530811470414,7
GPT-5-2,214,baseline,1,0,0,1,0.2284345047923322,7,NA,NA
GPT-5-2,214,treatment,1,0,0,1,0.2284345047923322,7,0.11876896402254004,5
GPT-5-2,215,baseline,1,0,0,1,0.2782834850455136,15,NA,NA
GPT-5-2,215,treatment,1,0,0,1,0.2782834850455136,15,0.1461512377076975,7
GPT-5-2,216,baseline,1,0,0,1,0.14295925661186562,20,NA,NA
GPT-5-2,216,treatment,1,0,0,1,0.14295925661186562,20,0.18136335209505944,7
GPT-5-2,217,baseline,1,0,0,1,0.25089349535382416,33,NA,NA
GPT-5-2,217,treatment,1,0,0,1,0.25089349535382416,33,0.08571428571428572,7
GPT-5-2,218,baseline,0,1,0,0,0.2530027121270827,20,NA,NA
GPT-5-2,218,treatment,0,1,0,0,0.2530027121270827,20,0.11162646876932587,7
GPT-5-2,219,baseline,1,0,0,1,0.16047828823159224,16,NA,NA
GPT-5-2,219,treatment,1,0,0,1,0.16047828823159224,16,0.2510845986984815,3
GPT-5-2,220,baseline,0,1,0,0,0.23711739635800083,20,NA,NA
GPT-5-2,220,treatment,1,0,0,1,0.23711739635800083,20,0.05856561227685554,7
GPT-5-2,221,baseline,1,0,0,1,0.16148089799133508,8,NA,NA
GPT-5-2,221,treatment,1,0,0,1,0.16148089799133508,8,0.1461512377076975,7
GPT-5-2,222,baseline,0,1,0,0,0.14829396325459315,12,NA,NA
GPT-5-2,222,treatment,1,0,0,1,0.14829396325459315,12,0.9314285714285712,7
GPT-5-2,223,baseline,1,0,0,1,0.08807692307692304,12,NA,NA
GPT-5-2,223,treatment,1,0,0,1,0.08807692307692304,12,0.7423117709437964,5
GPT-5-2,224,baseline,1,0,0,1,0.18187539332913785,6,NA,NA
GPT-5-2,224,treatment,1,0,0,1,0.18187539332913785,6,0.38445154419595307,5
GPT-5-2,225,baseline,1,0,0,1,0.2212811011116993,5,NA,NA
GPT-5-2,225,treatment,1,0,0,1,0.2212811011116993,5,0.11876896402254004,5
GPT-5-2,226,baseline,1,0,0,1,0.1843288375080283,15,NA,NA
GPT-5-2,226,treatment,1,0,0,1,0.1843288375080283,15,0.2510845986984815,3
GPT-5-2,227,baseline,1,0,0,1,0.24671916010498685,5,NA,NA
GPT-5-2,227,treatment,1,0,0,1,0.24671916010498685,5,0.5936842105263158,3
GPT-5-2,228,baseline,1,0,0,1,0.22111801242236023,20,NA,NA
GPT-5-2,228,treatment,1,0,0,1,0.22111801242236023,20,0.1461512377076975,7
GPT-5-2,229,baseline,1,0,0,1,0.10132158590308366,28,NA,NA
GPT-5-2,229,treatment,1,0,0,1,0.10132158590308366,28,0.08571428571428572,7
GPT-5-2,230,baseline,1,0,0,1,0.25010421008753647,13,NA,NA
GPT-5-2,230,treatment,1,0,0,1,0.25010421008753647,13,0.3291097032344115,3
GPT-5-2,231,baseline,1,0,0,1,0.25062552126772303,13,NA,NA
GPT-5-2,231,treatment,1,0,0,1,0.25062552126772303,13,0.3291097032344115,3
GPT-5-2,232,baseline,1,0,0,1,0.18171620863712856,23,NA,NA
GPT-5-2,232,treatment,1,0,0,1,0.18171620863712856,23,0.1860465116279069,3
GPT-5-2,233,baseline,1,0,0,1,0.22882264636500096,31,NA,NA
GPT-5-2,233,treatment,1,0,0,1,0.22882264636500096,31,0.08307155322862138,10
GPT-5-2,234,baseline,1,0,0,1,0.17713787085514826,20,NA,NA
GPT-5-2,234,treatment,1,0,0,1,0.17713787085514826,20,0.5618977020014826,10
GPT-5-2,235,baseline,1,0,0,1,0.16632177961717556,8,NA,NA
GPT-5-2,235,treatment,0,1,0,0,0.16632177961717556,8,0.7740075404746061,3
GPT-5-2,236,baseline,1,0,0,1,0.1174498567335244,20,NA,NA
GPT-5-2,236,treatment,0,1,0,0,0.1174498567335244,20,0.17946614015743995,9
GPT-5-2,237,baseline,1,0,0,1,0.2528480133370381,18,NA,NA
